orderID,productID,unitPrice,quantity,discount
1073,34,14,10,0.54
1074,22,21,7,0.75
1075,26,31.23,1,0.98
1076,46,12,27,0.89
1077,61,28.5,5,0.93
1078,74,10,7,0.26
1079,41,9.65,2,0.82
1080,37,26,60,0.26
1081,25,14,47,0.21
1082,10,31,16,0.51
1083,26,31.23,6,0.82
1084,16,17.45,64,0.14
1085,67,14,28,0.86
1086,70,15,55,0.52
1087,57,19.5,12,0.59
1088,20,81,34,0.26
1089,72,34.8,44,0.6
1090,13,6,35,0.14
1091,14,23.25,17,0.46
1092,75,7.75,37,0.3
1093,16,17.45,48,0.38
1094,42,14,55,0.78
1095,6,25,57,0.15
1096,75,7.75,40,0.12
1097,59,55,58,0.51
1098,48,12.75,59,0.19
1099,4,22,57,0.11
1100,71,21.5,54,0.34
1101,66,17,23,0.52
1102,49,20,21,0.27
1103,74,10,6,0.44
1104,65,21.05,60,0.39
1105,52,7,63,0.47
1106,70,15,60,0.23
1107,19,9.2,44,0.22
1108,67,14,18,0.5
1109,32,32,23,0.64
1110,75,7.75,63,0.72
1111,76,18,30,0.26
1112,48,12.75,59,0.21
1113,44,19.45,46,0.55
1114,56,38,19,0.1
1115,8,40,32,0.4
1116,62,49.3,23,0.45
1117,70,15,62,0.97
1118,23,9,13,0.76
1119,11,21,31,0.77
1120,47,9.5,2,0.5
1121,62,49.3,31,0.11
1122,6,25,4,0.7
1123,50,16.25,51,0.58
1124,62,49.3,59,0.41
1125,32,32,60,0.14
1126,58,13.25,62,0.26
1127,77,13,68,0.45
1128,46,12,56,0.22
1129,70,15,34,0.55
1130,34,14,19,0.14
1131,40,18.4,40,0.57
1132,60,34,64,0.43
1133,59,55,69,0.73
1134,45,9.5,37,0.11
1135,48,12.75,29,0.74
1136,47,9.5,3,0.7
1137,41,9.65,36,0.71
1138,39,18,70,0.7
1139,74,10,45,0.83
1140,67,14,18,0.37
1141,24,4.5,17,0.62
1142,27,43.9,29,0.51
1143,7,30,16,0.75
1144,31,12.5,25,0.27
1145,72,34.8,16,0.95
1146,48,12.75,8,0.79
1147,15,15.5,68,0.44
1148,28,45.6,9,0.1
1149,35,18,57,0.33
1150,70,15,66,0.26
1151,30,25.89,2,0.49
1152,19,9.2,47,0.82
1153,61,28.5,67,0.62
1154,44,19.45,32,0.9
1155,5,21.35,28,0.64
1156,24,4.5,64,0.28
1157,25,14,65,0.13
1158,54,7.45,8,0.57
1159,18,62.5,43,0.29
1160,1,18,21,0.99
1161,4,22,38,0.48
1162,25,14,34,0.51
1163,12,38,27,0.75
1164,67,14,20,0.71
1165,43,46,64,0.33
1166,45,9.5,54,0.1
1167,24,4.5,18,0.31
1168,10,31,8,0.6
1169,68,12.5,30,0.27
1170,44,19.45,56,0.17
1171,76,18,33,0.3
1172,34,14,20,0.38
1173,35,18,9,0.13
1174,10,31,53,0.98
1175,3,10,54,0.12
1176,23,9,24,0.49
1177,69,36,23,0.22
1178,76,18,29,0.21
1179,14,23.25,27,0.88
1180,41,9.65,46,0.36
1181,8,40,46,0.59
1182,18,62.5,58,0.92
1183,72,34.8,20,0.3
1184,23,9,64,0.8
1185,30,25.89,13,0.44
1186,31,12.5,29,0.98
1187,50,16.25,60,0.36
1188,56,38,7,0.42
1189,69,36,13,0.21
1190,43,46,28,0.43
1191,4,22,68,0.99
1192,20,81,16,0.88
1193,45,9.5,64,0.72
1194,58,13.25,17,0.15
1195,45,9.5,64,0.99
1196,37,26,22,0.86
1197,42,14,32,0.91
1198,49,20,20,0.32
1199,74,10,15,0.36
1200,20,81,58,0.31
1201,65,21.05,68,0.62
1202,39,18,63,0.92
1203,54,7.45,53,0.37
1204,39,18,48,0.53
1205,74,10,68,0.17
1206,25,14,56,0.36
1207,21,10,45,0.7
1208,6,25,5,0.35
1209,75,7.75,68,0.97
1210,54,7.45,44,0.35
1211,71,21.5,30,0.35
1212,55,24,54,0.78
1213,68,12.5,25,0.35
1214,52,7,13,0.75
1215,61,28.5,7,0.57
1216,66,17,15,0.91
1217,57,19.5,61,0.81
1218,42,14,40,0.39
1219,44,19.45,30,0.26
1220,74,10,4,0.14
1221,38,263.5,36,0.68
1222,16,17.45,63,0.58
1223,59,55,14,0.21
1224,68,12.5,9,0.92
1225,71,21.5,14,0.75
1226,33,2.5,32,0.32
1227,68,12.5,49,0.93
1228,5,21.35,61,0.57
1229,14,23.25,41,0.98
1230,10,31,58,0.82
1231,36,19,26,1
1232,47,9.5,20,0.32
1233,24,4.5,38,0.79
1234,57,19.5,47,0.32
1235,60,34,45,0.59
1236,51,53,60,0.55
1237,8,40,18,0.27
1238,42,14,54,0.4
1239,59,55,58,0.9
1240,36,19,64,0.63
1241,72,34.8,12,0.88
1242,48,12.75,61,0.55
1243,19,9.2,48,0.11
1244,4,22,63,0.38
1245,58,13.25,64,0.57
1246,51,53,34,0.5
1247,68,12.5,31,0.36
1248,75,7.75,60,0.65
1249,20,81,2,0.88
1250,17,39,37,0.84
1251,65,21.05,64,0.95
1252,46,12,24,0.73
1253,73,15,31,0.26
1254,62,49.3,54,0.45
1255,77,13,22,0.34
1256,22,21,56,0.22
1257,75,7.75,9,0.67
1258,41,9.65,37,0.62
1259,46,12,21,0.13
1260,69,36,62,0.63
1261,60,34,44,0.93
1262,6,25,24,0.52
1263,68,12.5,22,0.1
1264,23,9,48,0.6
1265,51,53,22,0.22
1266,41,9.65,46,0.86
1267,28,45.6,36,0.64
1268,9,97,8,0.73
1269,25,14,65,0.38
1270,71,21.5,63,0.61
1271,60,34,23,0.34
1272,33,2.5,24,0.2
1273,53,32.8,32,0.84
1274,54,7.45,15,0.93
1275,19,9.2,59,0.1
1276,63,43.9,40,0.95
1277,54,7.45,10,0.65
1278,49,20,52,0.14
1279,50,16.25,22,0.74
1280,13,6,65,0.97
1281,77,13,47,0.97
1282,3,10,24,0.7
1283,74,10,33,0.23
1284,74,10,8,0.49
1285,9,97,61,0.58
1286,3,10,7,0.19
1287,64,33.25,28,0.59
1288,69,36,64,0.75
1289,15,15.5,46,0.72
1290,16,17.45,60,0.79
1291,55,24,44,0.37
1292,17,39,6,0.32
1293,36,19,14,0.35
1294,58,13.25,51,0.17
1295,30,25.89,25,0.8
1296,62,49.3,23,0.39
1297,35,18,38,0.16
1298,66,17,12,0.71
1299,5,21.35,65,0.96
1300,33,2.5,65,0.19
1301,63,43.9,62,0.4
1302,71,21.5,2,0.64
1303,7,30,55,0.65
1304,11,21,65,0.39
1305,48,12.75,68,0.62
1306,14,23.25,67,0.49
1307,43,46,62,0.3
1308,62,49.3,25,0.1
1309,70,15,1,0.68
1310,48,12.75,56,0.12
1311,44,19.45,20,0.34
1312,61,28.5,37,0.15
1313,19,9.2,17,0.6
1314,68,12.5,5,0.83
1315,62,49.3,9,0.93
1316,13,6,57,0.13
1317,59,55,69,0.39
1318,37,26,33,0.86
1319,71,21.5,41,0.1
1320,49,20,32,0.92
1321,47,9.5,32,0.13
1322,38,263.5,8,0.44
1323,69,36,44,0.74
1324,65,21.05,24,0.58
1325,37,26,19,0.87
1326,70,15,70,0.98
1327,59,55,42,0.85
1328,32,32,69,0.1
1329,21,10,34,0.92
1330,24,4.5,50,0.65
1331,28,45.6,35,0.91
1332,51,53,16,0.42
1333,29,123.79,9,0.42
1334,56,38,38,0.16
1335,6,25,24,0.42
1336,33,2.5,7,0.12
1337,70,15,60,0.28
1338,70,15,29,0.13
1339,21,10,22,0.89
1340,42,14,40,0.41
1341,19,9.2,11,0.15
1342,68,12.5,41,0.6
1343,19,9.2,33,0.87
1344,57,19.5,45,0.31
1345,26,31.23,34,0.72
1346,20,81,24,0.34
1347,54,7.45,13,0.87
1348,31,12.5,15,0.13
1349,74,10,46,0.48
1350,55,24,54,0.37
1351,2,19,26,0.37
1352,31,12.5,65,0.99
1353,33,2.5,58,0.58
1354,37,26,30,0.66
1355,7,30,33,0.57
1356,39,18,38,0.84
1357,13,6,20,0.26
1358,66,17,59,0.93
1359,57,19.5,9,0.26
1360,37,26,56,0.44
1361,73,15,38,0.37
1362,37,26,7,0.23
1363,18,62.5,61,0.42
1364,29,123.79,13,0.55
1365,9,97,32,0.85
1366,7,30,41,0.26
1367,47,9.5,24,0.92
1368,40,18.4,56,0.81
1369,62,49.3,38,0.7
1370,9,97,58,0.77
1371,18,62.5,42,0.27
1372,55,24,31,0.26
1373,4,22,36,0.17
1374,60,34,5,0.73
1375,47,9.5,32,0.8
1376,13,6,35,0.72
1377,45,9.5,44,0.66
1378,24,4.5,15,0.41
1379,39,18,43,0.83
1380,16,17.45,62,0.38
1381,31,12.5,7,0.99
1382,19,9.2,27,0.95
1383,48,12.75,6,0.49
1384,49,20,52,0.4
1385,19,9.2,42,0.49
1386,16,17.45,31,0.97
1387,7,30,9,0.92
1388,75,7.75,68,0.37
1389,40,18.4,69,0.69
1390,6,25,39,0.74
1391,9,97,32,0.63
1392,69,36,25,0.66
1393,5,21.35,41,0.69
1394,36,19,62,0.92
1395,18,62.5,17,0.66
1396,9,97,31,0.25
1397,38,263.5,13,0.24
1398,51,53,21,0.32
1399,11,21,5,0.21
1400,55,24,66,0.58
1401,27,43.9,34,0.32
1402,21,10,17,0.79
1403,72,34.8,38,0.2
1404,25,14,58,0.53
1405,24,4.5,50,0.47
1406,75,7.75,51,0.93
1407,14,23.25,32,0.82
1408,74,10,51,0.22
1409,14,23.25,27,0.64
1410,65,21.05,15,0.52
1411,23,9,50,0.14
1412,73,15,18,0.61
1413,18,62.5,48,0.44
1414,12,38,26,0.42
1415,73,15,10,0.54
1416,15,15.5,46,0.81
1417,70,15,18,0.68
1418,43,46,63,0.46
1419,46,12,5,0.18
1420,21,10,65,0.58
1421,57,19.5,35,0.94
1422,55,24,3,0.19
1423,77,13,6,0.46
1424,65,21.05,8,0.92
1425,11,21,31,0.86
1426,21,10,67,0.78
1427,37,26,15,0.14
1428,64,33.25,21,0.1
1429,14,23.25,51,0.64
1430,72,34.8,1,0.63
1431,41,9.65,30,0.79
1432,49,20,65,0.53
1433,15,15.5,70,0.43
1434,40,18.4,16,0.24
1435,36,19,17,0.66
1436,52,7,70,0.77
1437,1,18,65,0.24
1438,47,9.5,49,0.9
1439,63,43.9,39,0.1
1440,19,9.2,16,0.49
1441,53,32.8,28,0.46
1442,34,14,31,0.79
1443,5,21.35,63,0.48
1444,69,36,56,0.27
1445,34,14,17,0.39
1446,47,9.5,47,0.64
1447,67,14,25,0.98
1448,47,9.5,4,0.67
1449,29,123.79,63,0.25
1450,52,7,37,0.44
1451,59,55,36,0.95
1452,24,4.5,31,0.51
1453,51,53,33,0.85
1454,45,9.5,55,0.86
1455,7,30,45,0.12
1456,21,10,46,0.12
1457,34,14,12,0.53
1458,2,19,15,0.36
1459,53,32.8,56,0.69
1460,31,12.5,47,0.92
1461,16,17.45,46,0.31
1462,10,31,41,0.13
1463,9,97,8,0.49
1464,64,33.25,70,0.73
1465,7,30,44,0.37
1466,39,18,40,0.23
1467,58,13.25,33,0.52
1468,69,36,65,0.26
1469,18,62.5,1,0.23
1470,2,19,49,0.98
1471,48,12.75,50,0.23
1472,73,15,54,0.5
1473,35,18,60,0.83
1474,12,38,41,0.52
1475,20,81,8,0.44
1476,64,33.25,42,0.13
1477,53,32.8,20,0.73
1478,75,7.75,14,0.95
1479,6,25,10,0.15
1480,12,38,57,0.38
1481,60,34,33,0.85
1482,31,12.5,69,0.62
1483,23,9,58,0.8
1484,60,34,36,0.49
1485,77,13,20,0.94
1486,1,18,39,0.4
1487,73,15,47,0.28
1488,7,30,43,0.35
1489,16,17.45,6,0.69
1490,19,9.2,16,0.39
1491,24,4.5,46,0.7
1492,46,12,45,0.37
1493,77,13,50,0.11
1494,27,43.9,4,0.64
1495,47,9.5,51,0.17
1496,66,17,33,0.33
1497,77,13,15,0.34
1498,13,6,13,0.83
1499,41,9.65,8,0.11
1500,34,14,1,0.72
1501,5,21.35,28,0.93
1502,44,19.45,55,0.4
1503,27,43.9,1,0.65
1504,25,14,8,0.48
1505,29,123.79,33,0.52
1506,57,19.5,3,0.52
1507,67,14,16,0.44
1508,52,7,28,0.17
1509,24,4.5,59,0.8
1510,44,19.45,56,0.58
1511,13,6,46,0.84
1512,5,21.35,13,0.29
1513,46,12,60,0.61
1514,27,43.9,24,0.67
1515,42,14,12,0.88
1516,64,33.25,38,0.45
1517,35,18,47,0.2
1518,17,39,25,0.41
1519,40,18.4,14,0.68
1520,33,2.5,27,0.91
1521,69,36,57,0.35
1522,72,34.8,33,0.5
1523,42,14,32,0.92
1524,22,21,17,0.95
1525,14,23.25,23,0.3
1526,72,34.8,32,0.18
1527,45,9.5,55,0.14
1528,49,20,30,0.93
1529,44,19.45,56,0.18
1530,55,24,45,0.15
1531,67,14,70,0.21
1532,30,25.89,66,0.12
1533,64,33.25,45,0.55
1534,45,9.5,41,0.83
1535,77,13,63,0.77
1536,12,38,27,0.71
1537,64,33.25,13,0.94
1538,59,55,8,0.78
1539,20,81,19,0.75
1540,5,21.35,60,0.62
1541,50,16.25,16,0.72
1542,71,21.5,69,0.7
1543,1,18,54,0.58
1544,53,32.8,20,0.94
1545,72,34.8,56,0.58
1546,67,14,2,0.48
1547,17,39,43,0.91
1548,64,33.25,31,0.4
1549,17,39,3,0.65
1550,5,21.35,35,0.75
1551,14,23.25,57,0.7
1552,39,18,12,0.28
1553,28,45.6,27,0.45
1554,68,12.5,12,0.22
1555,38,263.5,40,0.53
1556,73,15,14,0.85
1557,6,25,30,0.28
1558,9,97,70,0.86
1559,27,43.9,11,0.76
1560,60,34,28,0.97
1561,35,18,30,0.28
1562,3,10,42,0.14
1563,76,18,32,0.63
1564,41,9.65,40,0.69
1565,28,45.6,61,0.6
1566,57,19.5,12,0.9
1567,56,38,45,0.37
1568,8,40,59,0.46
1569,18,62.5,21,0.28
1570,31,12.5,26,0.4
1571,53,32.8,4,0.25
1572,52,7,33,0.9
1573,13,6,29,0.86
1574,49,20,2,0.54
1575,37,26,63,0.66
1576,60,34,53,0.44
1577,66,17,46,0.47
1578,36,19,1,0.29
1579,20,81,42,0.5
1580,62,49.3,11,0.17
1581,15,15.5,12,0.85
1582,39,18,40,0.65
1583,76,18,20,0.34
1584,30,25.89,52,0.14
1585,35,18,4,0.44
1586,14,23.25,32,0.67
1587,27,43.9,2,0.66
1588,35,18,9,0.65
1589,54,7.45,4,0.84
1590,49,20,20,0.77
1591,30,25.89,17,0.91
1592,56,38,62,0.19
1593,53,32.8,49,0.3
1594,73,15,38,0.74
1595,55,24,14,0.51
1596,11,21,55,0.13
1597,21,10,35,0.29
1598,68,12.5,56,0.78
1599,3,10,5,0.32
1600,47,9.5,49,0.62
1601,4,22,33,0.31
1602,5,21.35,9,0.78
1603,25,14,10,0.83
1604,76,18,31,0.63
1605,41,9.65,3,0.4
1606,28,45.6,2,0.25
1607,46,12,35,0.23
1608,1,18,65,0.95
1609,33,2.5,3,0.45
1610,68,12.5,51,0.33
1611,21,10,43,0.16
1612,77,13,1,0.94
1613,37,26,33,0.34
1614,21,10,12,0.54
1615,56,38,53,0.1
1616,56,38,47,0.65
1617,70,15,62,0.84
1618,73,15,55,0.56
1619,29,123.79,50,0.18
1620,30,25.89,13,0.68
1621,1,18,48,0.5
1622,8,40,62,0.22
1623,63,43.9,33,0.78
1624,39,18,55,0.9
1625,61,28.5,45,0.11
1626,28,45.6,55,0.6
1627,70,15,69,0.91
1628,6,25,35,0.93
1629,42,14,68,0.79
1630,27,43.9,50,0.8
1631,18,62.5,14,0.32
1632,44,19.45,25,0.95
1633,35,18,14,0.16
1634,12,38,29,0.49
1635,27,43.9,2,0.74
1636,46,12,4,0.95
1637,44,19.45,12,0.53
1638,1,18,12,0.96
1639,72,34.8,26,0.72
1640,3,10,67,0.1
1641,74,10,29,0.53
1642,76,18,42,0.48
1643,29,123.79,32,0.34
1644,49,20,6,0.1
1645,76,18,3,0.97
1646,70,15,65,0.28
1647,57,19.5,61,0.34
1648,34,14,27,0.33
1649,10,31,18,0.42
1650,36,19,23,0.51
1651,18,62.5,29,0.43
1652,15,15.5,26,0.22
1653,36,19,10,0.56
1654,22,21,57,0.19
1655,69,36,11,0.66
1656,1,18,2,0.39
1657,32,32,30,0.63
1658,25,14,15,0.96
1659,37,26,5,0.79
1660,32,32,18,0.1
1661,69,36,37,0.92
1662,13,6,32,0.54
1663,69,36,36,0.74
1664,52,7,65,0.98
1665,12,38,12,0.47
1666,66,17,69,0.64
1667,25,14,26,0.33
1668,10,31,66,0.56
1669,7,30,51,0.44
1670,51,53,25,0.64
1671,76,18,18,0.56
1672,70,15,21,0.98
1673,51,53,3,0.82
1674,12,38,42,0.94
1675,5,21.35,13,0.77
1676,49,20,6,0.12
1677,58,13.25,29,0.6
1678,10,31,25,0.27
1679,10,31,60,0.57
1680,19,9.2,11,0.38
1681,26,31.23,27,0.52
1682,29,123.79,1,0.86
1683,69,36,65,0.53
1684,36,19,15,0.13
1685,23,9,66,0.9
1686,9,97,20,0.27
1687,42,14,33,0.46
1688,56,38,1,0.21
1689,22,21,16,0.54
1690,27,43.9,14,0.76
1691,63,43.9,16,0.93
1692,48,12.75,5,0.42
1693,69,36,65,0.89
1694,8,40,1,0.83
1695,11,21,21,0.58
1696,35,18,21,0.99
1697,6,25,14,0.25
1698,54,7.45,59,0.35
1699,70,15,33,0.92
1700,66,17,57,0.53
1701,5,21.35,26,0.62
1702,68,12.5,60,0.44
1703,71,21.5,39,0.38
1704,19,9.2,55,0.65
1705,6,25,16,0.26
1706,25,14,70,0.79
1707,77,13,1,0.79
1708,6,25,20,0.73
1709,10,31,42,0.93
1710,45,9.5,7,0.71
1711,30,25.89,41,0.64
1712,71,21.5,39,0.27
1713,65,21.05,62,0.84
1714,69,36,13,0.79
1715,24,4.5,65,0.53
1716,60,34,4,0.32
1717,18,62.5,62,0.28
1718,14,23.25,66,0.22
1719,2,19,8,0.19
1720,49,20,36,0.16
1721,58,13.25,2,0.3
1722,68,12.5,43,0.19
1723,7,30,3,0.48
1724,19,9.2,60,0.55
1725,15,15.5,29,0.27
1726,29,123.79,66,0.57
1727,44,19.45,23,0.62
1728,75,7.75,42,0.39
1729,22,21,35,0.9
1730,6,25,48,0.69
1731,54,7.45,51,0.23
1732,48,12.75,31,0.95
1733,6,25,19,0.5
1734,49,20,7,1
1735,2,19,46,0.25
1736,13,6,23,0.15
1737,5,21.35,39,0.61
1738,61,28.5,32,0.74
1739,22,21,44,0.38
1740,67,14,49,0.98
1741,62,49.3,69,0.76
1742,72,34.8,16,0.41
1743,47,9.5,28,0.91
1744,60,34,49,0.94
1745,3,10,1,0.36
1746,1,18,5,0.17
1747,2,19,10,0.96
1748,3,10,65,0.18
1749,48,12.75,12,0.72
1750,54,7.45,42,0.32
1751,53,32.8,16,0.1
1752,44,19.45,20,0.62
1753,33,2.5,51,0.35
1754,56,38,44,0.2
1755,4,22,9,0.24
1756,23,9,39,0.51
1757,22,21,10,0.66
1758,11,21,36,0.94
1759,7,30,56,0.56
1760,47,9.5,65,0.6
1761,53,32.8,12,0.61
1762,1,18,34,0.3
1763,56,38,11,0.92
1764,39,18,46,0.45
1765,56,38,43,0.68
1766,37,26,2,0.69
1767,21,10,11,0.42
1768,37,26,58,0.89
1769,17,39,32,0.38
1770,38,263.5,66,0.73
1771,52,7,11,0.85
1772,60,34,16,0.72
1773,55,24,55,0.51
1774,54,7.45,55,0.78
1775,31,12.5,19,0.21
1776,45,9.5,25,0.11
1777,5,21.35,47,0.27
1778,1,18,46,0.22
1779,32,32,7,0.68
1780,6,25,62,0.13
1781,59,55,29,0.91
1782,2,19,51,0.67
1783,21,10,62,0.48
1784,25,14,70,0.33
1785,52,7,50,0.18
1786,56,38,60,0.5
1787,61,28.5,40,0.41
1788,54,7.45,56,0.11
1789,1,18,63,0.68
1790,4,22,50,0.41
1791,18,62.5,42,0.8
1792,71,21.5,48,0.87
1793,27,43.9,36,0.65
1794,72,34.8,35,0.8
1795,13,6,28,0.36
1796,41,9.65,24,0.17
1797,41,9.65,12,0.41
1798,31,12.5,54,0.12
1799,38,263.5,58,0.28
1800,17,39,2,0.42
1801,55,24,59,0.37
1802,35,18,66,0.95
1803,37,26,44,0.11
1804,53,32.8,65,0.34
1805,15,15.5,22,0.47
1806,40,18.4,63,0.82
1807,5,21.35,65,0.57
1808,5,21.35,49,0.7
1809,24,4.5,17,0.69
1810,21,10,3,0.67
1811,20,81,39,0.24
1812,36,19,13,0.39
1813,74,10,11,0.66
1814,12,38,29,0.65
1815,46,12,8,0.67
1816,46,12,17,0.7
1817,72,34.8,62,0.27
1818,41,9.65,59,0.2
1819,51,53,39,0.35
1820,74,10,18,0.22
1821,44,19.45,33,0.52
1822,12,38,14,0.56
1823,10,31,52,0.71
1824,72,34.8,27,0.48
1825,48,12.75,54,0.89
1826,55,24,67,0.21
1827,2,19,29,0.6
1828,61,28.5,1,0.18
1829,62,49.3,64,0.2
1830,3,10,35,0.43
1831,60,34,26,0.98
1832,26,31.23,5,0.8
1833,8,40,1,0.76
1834,35,18,25,0.86
1835,44,19.45,50,0.21
1836,33,2.5,61,0.6
1837,65,21.05,30,0.19
1838,3,10,11,0.73
1839,58,13.25,9,0.36
1840,18,62.5,20,0.67
1841,18,62.5,41,0.3
1842,68,12.5,64,0.47
1843,12,38,40,0.79
1844,64,33.25,31,0.73
1845,11,21,3,0.37
1846,70,15,13,0.62
1847,9,97,51,0.15
1848,54,7.45,14,0.15
1849,35,18,1,0.79
1850,18,62.5,10,0.42
1851,15,15.5,30,0.87
1852,69,36,5,0.53
1853,13,6,8,0.58
1854,8,40,67,0.12
1855,49,20,58,0.5
1856,58,13.25,56,0.83
1857,29,123.79,9,0.25
1858,40,18.4,39,0.66
1859,70,15,46,0.97
1860,68,12.5,38,0.13
1861,3,10,32,0.49
1862,9,97,20,0.27
1863,44,19.45,47,0.43
1864,61,28.5,56,0.22
1865,61,28.5,37,0.16
1866,56,38,3,0.41
1867,21,10,33,0.52
1868,1,18,32,0.21
1869,60,34,19,0.64
1870,9,97,28,0.11
1871,62,49.3,22,0.42
1872,30,25.89,42,0.42
1873,48,12.75,10,0.19
1874,61,28.5,28,1
1875,9,97,42,0.5
1876,27,43.9,8,0.43
1877,55,24,70,0.12
1878,69,36,55,0.13
1879,66,17,24,0.36
1880,14,23.25,32,0.92
1881,23,9,44,0.94
1882,25,14,58,0.49
1883,29,123.79,39,0.84
1884,54,7.45,35,0.91
1885,45,9.5,41,0.81
1886,42,14,15,0.81
1887,49,20,46,0.19
1888,69,36,45,0.83
1889,41,9.65,23,0.65
1890,34,14,31,0.39
1891,42,14,53,0.51
1892,68,12.5,8,0.52
1893,30,25.89,61,0.45
1894,76,18,42,0.23
1895,14,23.25,33,0.2
1896,14,23.25,70,0.48
1897,41,9.65,30,0.97
1898,60,34,70,0.3
1899,7,30,16,0.86
1900,11,21,31,0.94
1901,35,18,53,0.82
1902,69,36,29,0.54
1903,50,16.25,1,0.92
1904,20,81,43,0.31
1905,29,123.79,37,0.34
1906,43,46,66,0.27
1907,70,15,12,0.71
1908,50,16.25,14,0.18
1909,1,18,13,0.44
1910,43,46,63,0.8
1911,7,30,59,0.77
1912,55,24,58,0.88
1913,36,19,35,0.48
1914,50,16.25,23,0.54
1915,75,7.75,31,0.27
1916,56,38,69,0.91
1917,20,81,29,0.71
1918,36,19,30,0.79
1919,41,9.65,44,0.69
1920,5,21.35,11,0.29
1921,37,26,7,0.99
1922,46,12,38,0.54
1923,2,19,12,0.48
1924,26,31.23,69,0.42
1925,6,25,61,0.84
1926,47,9.5,40,0.67
1927,28,45.6,66,0.68
1928,55,24,63,0.11
1929,24,4.5,48,0.91
1930,37,26,63,0.51
1931,74,10,47,0.25
1932,25,14,25,0.85
1933,20,81,7,0.98
1934,51,53,66,0.52
1935,62,49.3,62,0.68
1936,24,4.5,58,0.24
1937,67,14,23,0.18
1938,72,34.8,52,0.98
1939,76,18,28,0.21
1940,49,20,19,0.37
1941,29,123.79,63,0.26
1942,67,14,59,0.1
1943,20,81,20,0.98
1944,27,43.9,28,0.89
1945,59,55,67,0.22
1946,20,81,52,0.69
1947,33,2.5,57,0.99
1948,77,13,14,0.25
1949,13,6,51,0.64
1950,72,34.8,38,0.42
1951,5,21.35,62,0.5
1952,51,53,42,0.2
1953,21,10,40,0.49
1954,33,2.5,8,0.35
1955,7,30,42,0.39
1956,65,21.05,38,0.77
1957,67,14,17,0.93
1958,60,34,40,0.87
1959,62,49.3,57,0.9
1960,65,21.05,64,0.17
1961,15,15.5,5,0.88
1962,27,43.9,65,0.44
1963,77,13,63,0.71
1964,14,23.25,5,0.45
1965,20,81,53,0.2
1966,71,21.5,64,0.11
1967,23,9,52,1
1968,49,20,49,0.6
1969,27,43.9,46,0.63
1970,48,12.75,20,0.71
1971,2,19,47,0.53
1972,6,25,67,0.61
1973,22,21,24,0.67
1974,5,21.35,52,0.98
1975,4,22,33,0.21
1976,63,43.9,24,0.85
1977,35,18,63,0.28
1978,49,20,27,0.93
1979,13,6,59,0.68
1980,37,26,38,0.67
1981,43,46,58,0.6
1982,62,49.3,68,0.86
1983,54,7.45,17,0.32
1984,14,23.25,41,0.81
1985,37,26,30,0.99
1986,26,31.23,28,0.63
1987,76,18,61,0.29
1988,72,34.8,49,0.11
1989,46,12,29,0.85
1990,6,25,51,0.91
1991,36,19,20,0.24
1992,65,21.05,63,0.84
1993,44,19.45,24,0.31
1994,21,10,26,0.83
1995,73,15,19,0.2
1996,50,16.25,23,0.94
1997,56,38,37,0.96
1998,75,7.75,24,0.9
1999,64,33.25,65,0.1
2000,16,17.45,12,0.95
2001,52,7,70,0.71
2002,51,53,10,0.21
2003,2,19,50,0.63
2004,41,9.65,67,0.88
2005,39,18,17,0.46
2006,46,12,45,0.11
2007,41,9.65,46,0.14
2008,63,43.9,70,0.42
2009,47,9.5,46,0.22
2010,21,10,61,0.51
2011,64,33.25,40,0.6
2012,36,19,48,0.73
2013,35,18,29,0.38
2014,49,20,54,0.94
2015,76,18,51,0.75
2016,41,9.65,42,0.33
2017,65,21.05,58,0.17
2018,33,2.5,54,0.22
2019,43,46,46,0.72
2020,41,9.65,53,0.28
2021,34,14,21,0.91
2022,69,36,68,0.21
2023,59,55,25,0.81
2024,54,7.45,43,0.64
2025,55,24,67,0.31
2026,28,45.6,45,0.21
2027,63,43.9,36,0.15
2028,30,25.89,29,0.88
2029,28,45.6,44,0.35
2030,71,21.5,10,0.42
2031,40,18.4,14,0.86
2032,27,43.9,44,0.81
2033,42,14,7,0.84
2034,70,15,68,0.68
2035,16,17.45,45,0.12
2036,18,62.5,37,0.26
2037,1,18,10,0.59
2038,57,19.5,63,0.92
2039,68,12.5,15,0.95
2040,48,12.75,33,0.76
2041,40,18.4,43,0.71
2042,34,14,43,0.12
